,followers_count,friends_count,favourites_count,listed_count,is_verified,user_age,followers_growth_rate,friends_growth_rate,favourites_growth_rate,listed_growth_rate
1004,12580,643,50636,533,1,4451,2.826331162,0.144461919,11.37631993,0.119748371
1005,82682,1559,1935,359,1,3893,21.23863344,0.400462368,0.49704598,0.092216799
1006,11627,1139,478,122,1,3374,3.446058091,0.337581506,0.141671606,0.036158862
1007,30255,1213,109329,456,1,4213,7.181343461,0.287918348,25.95039164,0.108236411
1008,20929,1000,31916,642,1,4054,5.162555501,0.246669956,7.872718303,0.158362111
1009,48063,519,1007,502,1,2437,19.72219943,0.212966762,0.413212967,0.205990973
1010,367516,20245,10282,5470,1,4335,84.77877739,4.670126874,2.371856978,1.261822376
1011,17075,329,10776,322,1,4219,4.047167575,0.077980564,2.554159753,0.076321403
1012,2153,2002,19635,60,1,4413,0.487876728,0.453659642,4.449354181,0.013596193
1013,14234,1500,12166,290,1,3583,3.972648618,0.418643595,3.395478649,0.080937762
1014,4780,338,274,133,1,4112,1.162451362,0.082198444,0.066634241,0.032344358
1015,4000,1112,2465,137,1,4092,0.977517107,0.271749756,0.602394917,0.033479961
1016,263918,23,800,135,1,3300,79.97515152,0.006969697,0.242424242,0.040909091
1017,2007,931,16355,67,1,4052,0.495310958,0.22976308,4.036278381,0.016535044
1018,6331,2216,6620,157,1,3414,1.854422964,0.649091974,1.9390744,0.045987112
1019,23480,691,12689,1278,1,3899,6.022056938,0.177224929,3.254424211,0.327776353
1020,19186,8054,27165,213,1,3913,4.903143368,2.058267314,6.942243803,0.054433938
1021,4648,1781,3762,147,1,4273,1.087760356,0.416803183,0.880411889,0.034402059
1022,2736,1357,761,110,1,3654,0.748768473,0.371373837,0.208264915,0.030103996
1023,337536,2895,82590,5980,1,5145,65.60466472,0.562682216,16.05247813,1.162293489
1024,7007,665,1585,200,1,3007,2.330229465,0.221150648,0.527103425,0.066511473
1025,86742,350,97,402,1,4060,21.36502463,0.086206897,0.023891626,0.099014778
1026,4980,1308,36182,154,1,4516,1.102745793,0.289636847,8.011957484,0.034100974
1027,652785,5182,12689,9122,1,4277,152.6268412,1.211596914,2.966799158,2.132803367
1028,502120,1914,411,2439,1,4526,110.9412285,0.422889969,0.090808661,0.538886434
1029,6081,6071,23961,358,1,4345,1.399539701,1.397238205,5.514614499,0.082393556
1030,37820,773,27783,170,1,3409,11.09416251,0.226752713,8.149897331,0.049867996
1031,2423,1525,8230,84,1,4084,0.593290891,0.373408423,2.015181195,0.020568071
1032,6513,768,57652,445,1,4303,1.513595166,0.17848013,13.39809435,0.103416221
1033,55825,3730,23242,2053,1,3771,14.80376558,0.989127552,6.163351896,0.544417926
1034,2549,1118,3374,87,1,4372,0.583028362,0.255718207,0.771729186,0.01989936
1035,859088,535,956,2801,1,4491,191.2910265,0.119127143,0.212870185,0.623691828
1036,503055,1903,1424,1373,1,4586,109.6936328,0.41495857,0.310510249,0.299389446
1037,3279,1753,33679,87,1,2794,1.173586256,0.627415891,12.05404438,0.031138153
1038,5131,2842,3481,153,1,3370,1.522551929,0.843323442,1.032937685,0.045400593
1039,3222,2084,34676,166,1,4397,0.732772345,0.473959518,7.886286104,0.037753013
1040,60492,5986,5271,2098,1,5137,11.7757446,1.165271559,1.026085264,0.408409578
1041,31197,1987,14915,882,1,4513,6.912696654,0.440283625,3.304896964,0.195435409
1042,60275,0,667,797,1,4740,12.71624473,0.0,0.1407173,0.16814346
1043,28520,6412,23785,923,1,4773,5.975277603,1.343389902,4.983239053,0.193379426
1044,8285,88,2516,33,1,2196,3.77276867,0.04007286,1.14571949,0.015027322
1045,118302,1463,8449,607,1,1248,94.79326923,1.172275641,6.770032051,0.486378205
1046,134355,3395,11893,3569,1,4023,33.39671887,0.843897589,2.956251554,0.887148894
1047,217857,5633,55,4289,1,4436,49.11113616,1.269837692,0.012398557,0.966862038
1048,578351,2112,2385,2752,1,4543,127.3059652,0.464891041,0.524983491,0.605767114
1049,24457,968,1448,439,1,3752,6.518390192,0.257995736,0.385927505,0.117004264
1050,3020,790,1707,18,1,4221,0.715470268,0.187159441,0.404406539,0.004264392
1051,3146,675,2867,139,1,4320,0.728240741,0.15625,0.663657407,0.032175926
1052,3422,1018,1237,162,1,4530,0.755408389,0.224724062,0.273068433,0.035761589
1053,3893,1241,9878,189,1,4281,0.90936697,0.289885541,2.307404812,0.044148563
1054,74160,349,3977,799,1,4359,17.01307639,0.080064235,0.912365221,0.183298922
1055,23655,2879,4461,270,1,3409,6.93898504,0.844529187,1.308594896,0.079202112
1056,87071,942,5030,644,1,3731,23.33717502,0.252479228,1.348164031,0.17260788
1057,110105,2215,27337,922,1,4432,24.84318592,0.499774368,6.168095668,0.208032491
1058,4737,1399,1888,149,0,1972,2.402129817,0.709432049,0.957403651,0.075557809
1059,47125,6565,17750,1017,1,4747,9.927322519,1.382978723,3.739203708,0.214240573
1060,5984,1372,2206,451,1,4445,1.346231721,0.308661417,0.496287964,0.101462317
1061,204429,19569,9908,784,1,3719,54.96880882,5.26189836,2.664157031,0.210809357
1062,3666,1528,145083,173,1,4461,0.821788837,0.342524098,32.52252858,0.038780542
1063,40643,2518,55425,1230,1,4754,8.549221708,0.529659234,11.65860328,0.258729491
1064,38442,1436,17997,312,1,3700,10.38972973,0.388108108,4.864054054,0.084324324
1065,77166,1141,4037,1208,1,3751,20.5721141,0.304185551,1.076246334,0.322047454
1066,46899,2384,17116,297,1,2697,17.38932147,0.883945124,6.346310716,0.110122358
1067,15442,768,25906,100,1,1411,10.94401134,0.544294826,18.36002835,0.070871722
1068,24780,2095,13769,300,1,4624,5.35899654,0.453070934,2.977724913,0.064878893
1069,17731,1691,4180,280,1,2996,5.918224299,0.564419226,1.395193591,0.093457944
1070,9563,5044,4562,472,1,4598,2.079817312,1.096998695,0.992170509,0.102653328
1071,18518,2035,13121,250,1,4114,4.501215362,0.494652406,3.189353427,0.060768109
1072,5618,3600,22275,194,1,3631,1.547232167,0.991462407,6.134673644,0.053428807
1073,126493,674,6605,1280,1,4941,25.60068812,0.136409634,1.336773932,0.259056871
1074,138309,5550,1680,2015,1,4381,31.57018945,1.266834056,0.383474093,0.459940653
1075,32536,271,12226,363,1,4346,7.486424298,0.06235619,2.813161528,0.083525081
1076,219,232,104,17,1,4014,0.054559043,0.057797708,0.025909317,0.004235177
1077,32216,2608,13098,1189,1,5138,6.270144025,0.507590502,2.54924095,0.231413001
1078,109394,1666,79859,1717,1,4060,26.94433498,0.410344828,19.66970443,0.422906404
1079,2208,3513,9417,113,1,4375,0.504685714,0.802971429,2.152457143,0.025828571
1080,111115,918,1318,2496,1,3730,29.78954424,0.246112601,0.353351206,0.669168901
1081,24504,23904,6265,411,1,3824,6.407949791,6.251046025,1.63833682,0.107479079
1082,6974,1514,6049,137,1,3962,1.76022211,0.382130237,1.526754165,0.034578496
1083,14448,12321,7403,166,1,3405,4.243171806,3.618502203,2.174155653,0.048751836
1084,74161,4604,8556,1144,1,4282,17.31924334,1.075198505,1.998131714,0.267164876
1085,50448,2140,21935,720,1,4347,11.605245,0.492293536,5.046008742,0.16563147
1086,939779,2832,32257,2908,1,4242,221.5414899,0.667609618,7.604196134,0.685525695
1087,2813,1332,7507,110,1,4381,0.642090847,0.304040173,1.713535722,0.025108423
1088,158284,307,2696,6020,1,4398,35.98999545,0.069804457,0.613005912,1.368804002
1089,4160,811,41033,83,1,3500,1.188571429,0.231714286,11.72371429,0.023714286
1090,3729,1202,2186,309,1,4738,0.787040946,0.253693542,0.461376108,0.065217391
1091,23732,941,20379,899,1,4376,5.42321755,0.215036563,4.656992687,0.205438757
1092,2754,1014,331,87,1,4448,0.619154676,0.227967626,0.074415468,0.019559353
1093,85347,3036,2448,1515,1,3567,23.92682927,0.851135408,0.686291001,0.424726661
1094,16340,3168,11827,561,1,4714,3.466270683,0.67204073,2.508909631,0.119007213
1095,2826,999,1618,77,1,4027,0.701763099,0.24807549,0.401787931,0.019120934
1096,173494,966,4808,1078,1,4411,39.33212423,0.21899796,1.090002267,0.244389027
1097,28742,2779,6258,515,1,4282,6.712283979,0.648995796,1.461466604,0.120270901
1098,7073,3072,14804,206,1,4292,1.647949674,0.715750233,3.449207829,0.047996272
1099,43425,647,2188,1253,1,4853,8.948073357,0.133319596,0.450855141,0.25819081
1100,2020,165,46,86,1,4428,0.456187895,0.037262873,0.010388437,0.019421861
1101,7760,705,10187,156,1,4392,1.766848816,0.160519126,2.319444444,0.035519126
1102,5264,1513,524,183,1,3471,1.516565831,0.435897436,0.15096514,0.052722558
1103,13544,3927,4965,311,1,4392,3.083788707,0.894125683,1.130464481,0.070810565
1104,10712,1426,240,163,1,4358,2.458008261,0.327214318,0.055071134,0.037402478
1105,9330,4875,12008,643,1,4553,2.049198331,1.0707226,2.637381946,0.141225566
1106,3925,1359,30531,135,1,3380,1.161242604,0.402071006,9.032840237,0.039940828
1107,2019,1049,15091,127,1,5010,0.402994012,0.209381238,3.012175649,0.025349301
1108,230891,0,3391,1118,1,3899,59.21800462,0.0,0.869710182,0.28674019
1109,3363,1014,5153,132,1,4389,0.766233766,0.231032126,1.174071542,0.030075188
1110,5572,423,3354,75,1,2124,2.623352166,0.199152542,1.579096045,0.035310734
1111,17691,587,368,302,1,4383,4.036276523,0.133926534,0.083960757,0.068902578
1112,1127,516,1999,32,1,3546,0.317822899,0.145516074,0.563733785,0.009024253
1113,161910,233,810,1271,1,4638,34.90944373,0.050237171,0.174644243,0.274040535
1114,163286,1511,1190,6097,1,4198,38.89614102,0.359933302,0.283468318,1.452358266
1115,9805,3081,3304,353,1,4452,2.202380952,0.692048518,0.742138365,0.079290207
1116,35100,998,16244,534,1,3660,9.590163934,0.272677596,4.438251366,0.145901639
1117,33318,1046,690,1152,1,4085,8.156181151,0.256058752,0.168910649,0.282007344
1118,3561,1235,2112,79,1,2717,1.310636732,0.454545455,0.777327935,0.029076187
1119,4755,1610,16378,144,1,3246,1.464879852,0.495995071,5.045594578,0.044362292
1120,9569,646,986,225,1,3849,2.486100286,0.167835802,0.256170434,0.058456742
1121,11420,1136,2768,299,1,3786,3.016376123,0.300052826,0.731114633,0.078975172
1122,4302,36,2096,104,0,1826,2.355969332,0.019715225,1.147864184,0.056955093
1123,22184,1180,21375,1417,1,4737,4.683132784,0.249102808,4.512349588,0.299134473
1124,188419,857,628,432,1,4382,42.99840256,0.195572798,0.143313555,0.098585121
1125,5821,2001,18949,136,1,4761,1.222642302,0.420289855,3.980046209,0.028565427
1126,2011,1953,8675,64,1,4399,0.457149352,0.443964537,1.9720391,0.014548761
1127,9450,5986,6493,52,1,4390,2.15261959,1.363553531,1.47904328,0.011845103
1128,9467,2814,21424,179,1,3629,2.608707633,0.775420226,5.903554698,0.049324883
1129,2586,485,46,91,1,2942,0.878993882,0.164853841,0.015635622,0.030931339
1130,11886,591,13515,278,1,4430,2.683069977,0.133408578,3.050790068,0.06275395
1131,14904,1773,29308,634,1,4103,3.632464051,0.432122837,7.143066049,0.154521082
1132,2986,235,8084,45,1,3918,0.762123532,0.059979581,2.063297601,0.011485452
1133,6927,3959,12394,173,1,3590,1.929526462,1.102785515,3.452367688,0.048189415
1134,17980,1881,53640,310,1,4322,4.16011106,0.435215178,12.41092087,0.071726053
1135,979,645,1735,47,1,3977,0.246165451,0.16218255,0.436258486,0.011817953
1136,3103,402,25,200,0,4205,0.737931034,0.095600476,0.005945303,0.047562426
1137,40792,114,12638,2041,1,4788,8.519632414,0.023809524,2.639515455,0.426274018
1138,5343,789,25845,205,1,2501,2.136345462,0.31547381,10.33386645,0.081967213
1139,2045,1755,5023,124,1,4432,0.461416968,0.395983755,1.133348375,0.027978339
1140,57973,2434,89786,858,1,3172,18.27648172,0.767339218,28.30580076,0.270491803
1141,964,321,426,40,1,4058,0.237555446,0.079103006,0.104977822,0.009857072
1142,4452,1854,1916,226,1,4519,0.985173711,0.410267758,0.423987608,0.050011064
1143,566180,766,1198,1489,1,4382,129.2058421,0.174806025,0.273391146,0.339799178
1144,3311,774,522,128,1,2409,1.374429224,0.321295143,0.216687422,0.053134081
1145,139203,6523,3280,1690,1,4403,31.61548944,1.481489893,0.744946627,0.383829207
1146,19271,689,1120,253,1,4023,4.790206314,0.171265225,0.278399205,0.062888392
1147,1463,1205,6959,23,1,2169,0.67450438,0.555555556,3.208390964,0.010603965
1148,7081,1792,7281,301,1,4396,1.61078253,0.407643312,1.656278435,0.068471338
1149,117488,1059,965,2407,1,4334,27.10844485,0.244347024,0.222658053,0.555376096
1150,20363,1505,24796,329,1,4346,4.685457892,0.346295444,5.7054763,0.075701795
1151,11441,1012,57513,450,1,4519,2.531754813,0.22394335,12.72693074,0.099579553
1152,152974,7822,13339,886,1,4409,34.6958494,1.774098435,3.025402586,0.200952597
1153,8506,4873,81899,242,1,3433,2.477716283,1.4194582,23.85639382,0.070492281
1154,29560,2957,11776,334,1,3402,8.689006467,0.869194591,3.461493239,0.098177543
1155,137897,1800,16373,2363,1,5024,27.44765127,0.358280255,3.258957006,0.470342357
1156,28925,1417,36110,654,1,3538,8.175522894,0.400508762,10.20633126,0.184850198
1157,49870,714,404,1488,1,3732,13.36280815,0.191318328,0.108252947,0.398713826
1158,3771,2130,2055,144,1,3700,1.019189189,0.575675676,0.555405405,0.038918919
1159,9222,1315,337,389,1,4597,2.006090929,0.286056124,0.07330868,0.084620405
1160,1432,1087,309,69,1,2674,0.5355273,0.406507105,0.115557218,0.025804039
1161,1485,128,56,85,1,3820,0.388743455,0.033507853,0.014659686,0.022251309
1162,6502,842,3802,42,1,2362,2.752751905,0.356477561,1.609652837,0.017781541
1163,2835,1246,1217,95,1,4629,0.612443292,0.269172607,0.262907755,0.020522791
1164,7462,4929,38498,127,1,4508,1.655279503,1.09338953,8.539929015,0.028172138
1165,19311,1472,0,675,1,4451,4.338575601,0.3307122,0.0,0.151651314
1166,5081,423,7973,88,1,3634,1.398183819,0.11640066,2.194001101,0.02421574
1167,54358,941,4323,274,1,4405,12.3400681,0.213620885,0.98138479,0.062202043
1168,6604,386,4265,96,1,3525,1.873475177,0.109503546,1.209929078,0.027234043
1169,90455,334,2271,105,1,2929,30.88255377,0.114032093,0.775349949,0.035848412
1170,1565,1862,10444,27,1,3698,0.423201731,0.503515414,2.824229313,0.007301244
1171,37142,499,11353,490,1,3903,9.516269536,0.127850372,2.908788112,0.125544453
1172,3190,1512,950,70,1,4420,0.721719457,0.342081448,0.214932127,0.015837104
1173,155013,38,101114,757,1,3848,40.28404366,0.00987526,26.27702703,0.196725572
1174,7121,6690,17012,46,1,3780,1.883862434,1.76984127,4.500529101,0.012169312
1175,38908,2352,150012,358,1,3217,12.09449798,0.731115947,46.63102269,0.111283805
1176,141888,110,133,1839,1,4449,31.89211059,0.024724657,0.029894358,0.413351315
1177,7995,1680,7879,541,1,3752,2.130863539,0.447761194,2.099946695,0.144189765
1178,21822,917,3828,273,1,4216,5.175996205,0.217504744,0.907969639,0.064753321
1179,4967,4836,2523,60,1,2503,1.984418698,1.932081502,1.007990412,0.023971235
1180,35789,3627,12783,569,1,4861,7.362476857,0.746142769,2.629705822,0.117054104
1181,1402,942,3254,148,1,4427,0.31669302,0.212785182,0.735035012,0.033431218
1182,3628,1791,1750,174,1,4600,0.788695652,0.389347826,0.380434783,0.037826087
1183,3368,763,39011,60,1,4369,0.770885786,0.174639506,8.929045548,0.01373312
1184,23853,518,10638,168,1,3812,6.257345226,0.135886674,2.79066107,0.044071354
1185,369777,692,711,3210,1,4357,84.86963507,0.15882488,0.163185678,0.736745467
1186,136735,371,14052,955,1,3933,34.76608187,0.094330028,3.572845156,0.242817188
1187,538337,471,29347,1050,1,2501,215.2487005,0.18832467,11.73410636,0.419832067
1188,32176,57,2639,952,1,4850,6.634226804,0.011752577,0.544123711,0.19628866
1189,5353,1291,2590,208,1,4152,1.289258189,0.310934489,0.623795761,0.050096339
1190,1286,984,670,62,1,1727,0.744643891,0.569774175,0.387955993,0.035900405
1191,60053,1380,3717,640,1,4644,12.93130922,0.297157623,0.800387597,0.137812231
1192,2692,614,14538,86,1,4785,0.562591432,0.128317659,3.038244514,0.017972832
1193,14346,998,8944,944,1,4294,3.340940848,0.232417327,2.082906381,0.219841639
1194,155282,724,595,868,1,4246,36.57136128,0.170513424,0.140131889,0.204427697
1195,4869,1517,1087,171,1,3533,1.378148882,0.42938013,0.307670535,0.048400793
1196,19198,4246,9500,87,1,4423,4.340492878,0.959981913,2.147863441,0.019669907
1197,970,341,4602,6,1,3522,0.275411698,0.096819989,1.306643952,0.001703578
1198,6786,1623,3907,151,1,3911,1.735106111,0.41498338,0.998977244,0.038609051
1199,3308,3122,4651,133,1,3985,0.830112923,0.783437892,1.167126725,0.033375157
1200,7188,6290,558,149,1,3163,2.272526083,1.9886184,0.176414796,0.047107177
1201,47309,793,29562,185,1,3786,12.4957739,0.20945589,7.808240887,0.048864237
1202,13542,945,7371,166,1,4723,2.867245395,0.200084692,1.560660597,0.035147152
1203,9046,79,1618,265,1,2644,3.421331316,0.029878971,0.611951589,0.100226929
1204,64677,8851,61915,737,1,3911,16.53720276,2.263104065,15.83098952,0.188442853
1205,4629,1109,3317,179,1,4597,1.006961062,0.24124429,0.721557538,0.038938438
1206,14403,1077,82,594,1,4116,3.499271137,0.261661808,0.019922255,0.144314869
1207,2046,952,7149,43,1,3016,0.678381963,0.315649867,2.37035809,0.014257294
1208,22204,3842,2893,463,1,3855,5.759792477,0.996627756,0.750453956,0.120103761
1209,4212,113,3276,121,1,4456,0.94524237,0.025359066,0.73518851,0.027154399
1210,35138,7927,43082,1017,1,5117,6.866914208,1.549149893,8.419386359,0.198749267
1211,244914,574,50,4155,1,4372,56.01875572,0.131290027,0.011436414,0.950365965
1212,4166,941,9961,43,1,4357,0.956162497,0.215974294,2.286206105,0.009869176
1213,2896,923,3374,118,1,3863,0.749676417,0.238933471,0.873414445,0.030546208
1214,91397,895,23380,343,1,2753,33.19905558,0.325099891,8.492553578,0.124591355
1215,8824,2029,4683,88,1,4542,1.942756495,0.446719507,1.031043593,0.019374725
1216,11659,7289,74636,705,1,4370,2.667963387,1.667963387,17.0791762,0.161327231
1217,272183,173,17,6818,1,4460,61.02757848,0.038789238,0.003811659,1.528699552
1218,10617,4457,20195,155,1,3698,2.871011357,1.205246079,5.461060032,0.041914548
1219,65612,2468,20671,2432,1,3844,17.06867846,0.642039542,5.377471384,0.632674298
1220,17802551,2695,2621,43720,1,5128,3471.63631,0.525546022,0.511115445,8.52574103
1221,11247,989,9534,170,1,3030,3.711881188,0.32640264,3.146534653,0.056105611
1222,16897,1714,6280,213,1,3729,4.53124162,0.459640654,1.684097613,0.057119871
1223,664880,285,75903,3043,1,1777,374.1586944,0.160382667,42.71412493,1.712436691
1224,5768,2619,8454,86,1,4430,1.302031603,0.591196388,1.908352144,0.019413093
1225,13368,596,35710,262,1,4142,3.227426364,0.14389184,8.621438918,0.063254466
1226,2970,1035,6571,142,1,2842,1.045038705,0.364180155,2.312104152,0.049964814
1227,23288,2720,10685,241,1,4158,5.600769601,0.654160654,2.56974507,0.057960558
1228,920421,967,2337,7875,1,4332,212.4702216,0.22322253,0.539473684,1.817867036
1229,3810,196,2391,82,1,3163,1.20455264,0.061966488,0.755927917,0.025924755
1230,204329,928,4636,3509,1,4408,46.35412886,0.210526316,1.051724138,0.796052632
1231,17031,1660,22697,379,1,2866,5.942428472,0.579204466,7.91939986,0.132240056
1232,3063,1898,5314,96,1,4289,0.714152483,0.442527396,1.238983446,0.02238284
1233,107999,43801,3116,908,1,4402,24.53407542,9.950249886,0.707860064,0.206269877
1234,864108,205,812,7623,1,4397,196.5221742,0.046622697,0.184671367,1.733682056
1235,59822,33318,20902,1600,1,2279,26.24923212,14.61956999,9.171566477,0.702062308
1236,1036,1035,2259,81,1,3821,0.271133211,0.2708715,0.59120649,0.021198639
1237,4184,842,1634,241,1,3892,1.075025694,0.216341213,0.41983556,0.061921891
1238,4322,998,4758,154,1,4517,0.956829754,0.220943104,1.053353996,0.034093425
1239,14144,2879,7974,334,1,4445,3.18200225,0.647694038,1.793925759,0.075140607
1240,49925,120,7104,234,1,4014,12.43771799,0.029895366,1.76980568,0.058295964
1241,5946,3320,13889,159,1,3737,1.591115868,0.888413166,3.716617608,0.042547498
1242,24042,1908,15483,126,1,4429,5.428313389,0.43079702,3.495822985,0.02844886
1243,18148,898,36963,306,1,3869,4.690617731,0.232101318,9.553631429,0.079090204
1244,216528,632,6603,4505,1,4338,49.9142462,0.145689258,1.522130014,1.038497003
1245,2475,539,507,303,1,4746,0.521491783,0.113569322,0.106826802,0.063843236
1246,12762,985,3403,338,1,3387,3.767936227,0.290817833,1.004723944,0.099793327
1247,33892,4484,3743,1101,1,4059,8.349839862,1.104705593,0.922148312,0.271249076
1248,12459,1324,2951,237,1,3799,3.279547249,0.348512767,0.776783364,0.062384838
1249,4380,2042,10580,150,1,2505,1.748502994,0.815169661,4.223552894,0.05988024
1250,24253,4579,2816,1064,1,4474,5.420876173,1.023468932,0.629414394,0.237818507
1251,23043,905,12731,762,1,4576,5.035620629,0.197770979,2.782124126,0.166520979
1252,6488,1209,51589,247,1,4051,1.601579857,0.298444828,12.73488028,0.060972599
1253,6443,1124,2281,55,1,4414,1.459673765,0.254644314,0.516764839,0.012460353
1254,1798,1973,2749,49,1,2695,0.66716141,0.732096475,1.020037106,0.018181818
1255,8943,299,10711,79,1,4764,1.87720403,0.062762385,2.248320739,0.016582704
1256,63274,4169,92110,2097,1,4349,14.54909175,0.958611175,21.17958151,0.482179811
1257,2102,1142,11962,53,1,4242,0.495520981,0.269212636,2.819896275,0.012494107
1258,66941,49986,115509,936,1,4448,15.04968525,11.23785971,25.96875,0.210431655
1259,1046,737,2993,15,1,3646,0.286889742,0.202139331,0.820899616,0.004114098
1260,29012,2404,1686,589,1,5085,5.705408063,0.472763029,0.331563422,0.115830875
1261,6397,2462,2301,269,1,3954,1.617855336,0.622660597,0.581942337,0.068032372
1262,16724,3049,4206,312,1,3297,5.072490143,0.924780103,1.275705187,0.094631483
1263,32945,1969,9321,1215,1,4759,6.92267283,0.413742383,1.958604749,0.255305736
1264,25202,2767,3136,589,1,5118,4.924189136,0.540640875,0.612739351,0.115084017
1265,9614,427,3314,177,1,3527,2.725829317,0.121066062,0.939608733,0.050184293
1266,3825,975,2379,167,1,4232,0.903827977,0.230387524,0.562145558,0.039461248
1267,980,854,1853,15,1,3671,0.266957232,0.23263416,0.504767093,0.00408608
1268,52042,5855,84950,657,1,4508,11.54436557,1.29880213,18.84427684,0.145740905
1269,2277,459,457,132,1,3419,0.665984206,0.134249781,0.133664814,0.03860778
1270,33344,798,86557,404,1,2945,11.32224109,0.270967742,29.39117148,0.137181664
1271,28904,3,242,64,1,1439,20.08617095,0.002084781,0.168172342,0.04447533
1272,1701,1561,201,56,1,3094,0.549773756,0.504524887,0.064964447,0.018099548
1273,14261,809,234,584,1,2287,6.23567993,0.353738522,0.102317446,0.255356362
1274,8876,1279,89836,422,1,4695,1.890521832,0.272417465,19.1343983,0.089882854
1275,4203,3470,2987,109,1,4404,0.954359673,0.787920073,0.678247048,0.024750227
1276,17850,1242,15196,505,1,4436,4.023895401,0.279981966,3.425608656,0.113841298
1277,9839,2082,127238,340,1,3882,2.53451829,0.536321484,32.77640392,0.08758372
1278,4634,592,13848,72,1,3894,1.190035953,0.152028762,3.55624037,0.018489985
1279,1161,1052,2672,41,1,2649,0.438278596,0.397130993,1.008682522,0.015477539
1280,22061,493,6261,688,1,2356,9.363752122,0.209252971,2.657470289,0.292020374
1281,27988,1035,4442,173,1,3736,7.49143469,0.277034261,1.188972163,0.04630621
1282,454,411,495,23,1,4247,0.106898988,0.096774194,0.116552861,0.005415587
1283,62205,237,7273,91,1,3260,19.08128834,0.072699387,2.230981595,0.02791411
1284,60449,477,1392,484,1,4248,14.22999058,0.112288136,0.327683616,0.11393597
1285,5099,996,12731,65,1,4189,1.217235617,0.237765577,3.039150155,0.01551683
1286,11244,4521,7482,396,1,4463,2.519381582,1.012995743,1.676450818,0.088729554
1287,15002,15032,3054,238,1,4516,3.321966342,3.328609389,0.676262179,0.052701506
1288,43382,5095,35362,1070,1,4661,9.307444754,1.093113066,7.586783952,0.229564471
1289,7434,3392,9954,254,1,5199,1.429890364,0.65243316,1.914598961,0.048855549
1290,13451,2124,17981,239,1,3683,3.652185718,0.576703774,4.882161282,0.06489275
1291,213,775,3586,2,1,1105,0.192760181,0.701357466,3.245248869,0.001809955
1292,7465,5200,35529,230,1,4440,1.681306306,1.171171171,8.002027027,0.051801802
1293,5130,1114,9718,111,1,3701,1.386111862,0.30099973,2.625776817,0.029991894
1294,6696,2577,4301,203,1,4432,1.510830325,0.581453069,0.970442238,0.045803249
1295,4284,1629,1759,256,1,4317,0.992355803,0.377345379,0.407458883,0.05930044
1296,2257,1670,314,84,1,4424,0.51017179,0.377486438,0.070976492,0.018987342
1297,4961,2903,15506,105,1,3239,1.53164557,0.896264279,4.787280025,0.032417413
1298,9117,1443,558,248,1,3493,2.610077297,0.413111938,0.159748068,0.070999141
1299,2089,560,6580,77,1,3520,0.593465909,0.159090909,1.869318182,0.021875
1300,497,155,203,11,1,2742,0.181254559,0.056528082,0.074033552,0.00401167
1301,211920,1503,8992,2229,1,4596,46.10966057,0.327023499,1.956483899,0.484986945
1302,240820,323,430,1715,1,4627,52.04668252,0.069807651,0.092932786,0.37065053
1303,7893,2283,7467,107,1,4383,1.800821355,0.520876112,1.703627652,0.024412503
1304,21384,1183,22597,82,1,3782,5.654151243,0.312797462,5.974881015,0.02168165
1305,7125,4431,2135,160,1,4309,1.653515897,1.028312834,0.495474588,0.037131585
1306,10025,3066,13073,95,1,4067,2.464961888,0.753872633,3.214408655,0.023358741
1307,6583,2483,3813,504,1,4779,1.377484829,0.519564763,0.797865662,0.105461394
1308,55656,1163,21307,2001,1,2808,19.82051282,0.414173789,7.587962963,0.712606838
1309,11086,354,3042,174,1,4710,2.353715499,0.075159236,0.645859873,0.036942675
1310,72757,758,30691,938,1,4733,15.37227974,0.160152123,6.484470737,0.198182971
1311,2949,2319,589,81,1,3988,0.739468405,0.581494483,0.147693079,0.020310933
1312,4400,2442,4699,134,1,3877,1.134898117,0.629868455,1.212019603,0.034562806
1313,8554,562,11249,169,1,4421,1.934856367,0.127120561,2.544446958,0.038226646
1314,2843,302,11047,72,1,4423,0.642776396,0.068279448,2.497626046,0.016278544
1315,1182,1058,1304,90,1,4162,0.283998078,0.254204709,0.313310908,0.021624219
1316,1779,1629,31251,43,1,4477,0.397364306,0.363859727,6.98034398,0.009604646
1317,26312,3517,36458,343,1,3604,7.300776915,0.975860155,10.11598224,0.095172031
1318,34297,1813,5271,846,1,4480,7.655580357,0.4046875,1.1765625,0.188839286
1319,3977,2219,738,155,1,4330,0.918475751,0.512471132,0.170438799,0.035796767
1320,31144,1965,9645,436,1,4459,6.984525678,0.440681767,2.163041041,0.097779771
1321,3703,2546,1451,241,1,4121,0.898568309,0.617811211,0.352099005,0.058480951
1322,1816,233,168,138,1,3633,0.499862373,0.064134324,0.046242775,0.037985136
1323,254932,717,2130,370,1,4002,63.70114943,0.17916042,0.532233883,0.092453773
1324,5126,241,1876,27,1,3981,1.287616177,0.060537553,0.471238382,0.006782216
1325,14818,3870,18168,406,1,3699,4.005947553,1.04622871,4.911597729,0.109759394
1326,340946,128736,35064,771,1,4702,72.51084645,27.37898766,7.457252233,0.163972778
1327,20738,3821,3714,149,1,4463,4.646650235,0.856150571,0.832175667,0.033385615
1328,18882,2864,18253,365,1,4419,4.272912424,0.648110432,4.130572528,0.082597873
1329,238755,1699,6794,1975,1,4866,49.06596794,0.349157419,1.39621866,0.405877517
1330,1351323,727,2641,22815,1,4640,291.2334052,0.156681034,0.569181034,4.917025862
