statuses_count,followers_count,friends_count,favourites_count,listed_count,is_default_profile,is_profile_use_background_image,is_verified,user_age,tweets_freq,followers_growth_rate,friends_growth_rate,favourites_growth_rate,listed_growth_rate,followers_friends_ratio,screen_name_length,num_digits_in_screen_name,length_of_name,num_digits_in_name,description_length
6077,5520,918,849,224,1,1,1,3735,1.627041499,1.477911647,0.245783133,0.227309237,0.059973226,6.013071895,14,0,11,0,72
1164,4856,259,28,238,0,1,1,4751,0.245001052,1.02210061,0.054514839,0.005893496,0.050094717,18.74903475,10,0,11,0,123
3821,2058,1066,577,55,1,1,1,3747,1.019749133,0.549239392,0.284494262,0.153989859,0.014678409,1.930581614,10,0,13,0,15
8672,8026,430,2116,182,0,1,1,4451,1.948326219,1.803190294,0.096607504,0.475398787,0.040889688,18.66511628,10,0,12,0,154
106956,99461,133,2455,2277,0,1,1,4615,23.17573131,21.55167931,0.028819068,0.531960997,0.493391116,747.8270677,13,0,14,0,123
3046,24211,4,357,441,0,1,1,4299,0.708536869,5.631774831,0.000930449,0.083042568,0.102581996,6052.75,15,0,19,0,132
55425,11129,1217,74928,204,0,1,1,4386,12.63679891,2.537391701,0.27747378,17.08344733,0.046511628,9.144617913,9,0,9,0,146
61533,97365,541,4735,1816,0,0,1,4385,14.03261117,22.2041049,0.123375143,1.07981756,0.414139111,179.9722736,13,0,9,0,123
9022,1829,1957,3892,83,0,1,1,3822,2.360544218,0.478545264,0.512035583,1.018315018,0.021716379,0.934593766,6,0,12,0,129
60674,8793,909,29305,556,0,0,1,4750,12.77347368,1.851157895,0.191368421,6.169473684,0.117052632,9.673267327,11,0,13,0,58
21175,12611,999,25227,200,0,0,1,4264,4.965994371,2.957551595,0.234287054,5.916275797,0.046904315,12.62362362,11,0,12,0,78
28013,50481,2676,1375,836,0,0,1,4418,6.340651879,11.42621096,0.605703938,0.311226799,0.189225894,18.86434978,13,0,15,0,0
12218,3477,3820,6042,150,0,0,1,3739,3.267718641,0.929927788,1.021663546,1.615940091,0.040117679,0.910209424,15,0,16,0,150
1815,25444,407,1017,420,0,0,1,1575,1.152380952,16.15492063,0.258412698,0.645714286,0.266666667,62.51597052,10,0,14,0,144
32952,126980,2078,3793,125,0,1,1,3666,8.988543372,34.63720676,0.566830333,1.034642662,0.034097109,61.10683349,10,0,19,0,159
60679,16513,13716,7797,530,0,1,1,3906,15.53481823,4.227598566,3.511520737,1.996159754,0.135688684,1.203922426,10,0,11,0,160
9606,2704,1236,1627,146,0,0,1,3248,2.957512315,0.832512315,0.380541872,0.500923645,0.044950739,2.187702265,14,0,28,0,148
10528,1737,403,2226,54,1,1,1,2635,3.99544592,0.659203036,0.152941176,0.844781784,0.020493359,4.310173697,15,0,14,0,76
6043,1410,2101,2404,24,0,0,1,3772,1.602067869,0.373806999,0.55699894,0.637327678,0.006362672,0.671108996,10,0,11,0,156
3856,2731,1198,1333,91,0,0,1,3550,1.086197183,0.769295775,0.337464789,0.375492958,0.025633803,2.279632721,13,0,11,0,155
192186,11189,2606,5632,611,1,1,1,5181,37.09438332,2.159621695,0.5029917,1.087048832,0.117930901,4.293553338,11,0,11,0,154
3708,257710,328,2389,762,0,0,1,4331,0.856153313,59.50357885,0.075733087,0.55160471,0.175940891,785.7012195,14,0,10,0,61
996,3954,110,423,197,1,1,1,4010,0.248379052,0.986034913,0.027431421,0.105486284,0.049127182,35.94545455,9,0,14,0,82
9491,5496,672,13831,40,1,1,1,2113,4.491717937,2.601041174,0.318031235,6.545669664,0.018930431,8.178571429,9,0,10,0,144
92090,193439,2657,5479,966,0,0,1,4277,21.53144728,45.22772972,0.621229834,1.281038111,0.225859247,72.80353782,15,0,16,0,109
10959,7680,4587,2387,319,0,1,1,4504,2.433170515,1.705150977,1.018428064,0.529973357,0.070825933,1.674296926,10,0,9,0,93
56539,16891,1200,13692,771,0,1,1,4764,11.86796809,3.545549958,0.251889169,2.874055416,0.161838791,14.07583333,8,0,11,0,154
8766,1245,2729,2426,39,0,0,1,4106,2.134924501,0.303214808,0.664637116,0.590842669,0.009498295,0.456211066,6,0,12,0,143
5745,7158,245,13302,242,0,1,1,4102,1.400536324,1.745002438,0.059726962,3.242808386,0.058995612,29.21632653,5,0,5,0,19
15683,2332,1868,3895,90,0,1,1,3285,4.77412481,0.709893455,0.568645358,1.185692542,0.02739726,1.248394004,14,0,13,0,156
219859,263635,553,774,3175,0,1,1,4085,53.82105263,64.5373317,0.135373317,0.189473684,0.777233782,476.7359855,11,0,15,0,85
221739,231243,3114,88210,3378,0,1,1,3705,59.848583,62.41376518,0.84048583,23.80836707,0.911740891,74.25915222,12,0,9,0,140
15309,2086,320,7452,119,0,0,1,2778,5.510799136,0.750899928,0.115190785,2.6825054,0.042836573,6.51875,13,0,15,0,116
20656,19277,5009,9408,195,0,1,1,4481,4.609685338,4.301941531,1.117830841,2.099531355,0.043517072,3.848472749,13,0,7,0,73
8652,16436,2912,18783,100,1,1,1,3296,2.625,4.986650485,0.883495146,5.698725728,0.030339806,5.644230769,11,0,17,0,34
14885,21395,3844,1225,688,0,1,1,2672,5.570733533,8.007110778,1.438622754,0.458458084,0.25748503,5.565816857,8,0,18,0,131
2281,1283,332,1837,21,0,1,1,3120,0.731089744,0.411217949,0.106410256,0.588782051,0.006730769,3.864457831,14,0,12,0,128
15064,12046,1389,1652,178,0,1,1,4516,3.335695306,2.667404783,0.307573074,0.365810452,0.039415412,8.672426206,7,0,11,0,142
22486,10064,5210,19954,342,1,1,1,4562,4.928978518,2.206049978,1.142042964,4.37395879,0.07496712,1.931669866,10,0,15,0,104
11767,5171,1139,1577,219,0,1,1,4467,2.634206403,1.157600179,0.254980972,0.353033356,0.049026192,4.539947322,15,0,14,0,151
26294,30602,730,17631,681,0,1,1,3911,6.723088724,7.82459729,0.18665303,4.508054206,0.174124265,41.92054795,13,0,14,0,144
5323,12069,467,3024,151,0,1,1,4151,1.282341604,2.907492171,0.112503011,0.728499157,0.036376777,25.84368308,15,0,12,0,136
10462,34011,4767,25468,489,0,1,1,4432,2.360559567,7.673962094,1.075586643,5.746389892,0.110333935,7.134675897,7,0,11,0,142
21159,5266,460,35223,205,0,1,1,4418,4.789271163,1.191942055,0.104119511,7.972612042,0.046401086,11.44782609,10,0,17,0,159
2798,48820,577,6777,547,0,1,1,4517,0.61943768,10.80805845,0.12773965,1.500332079,0.121098074,84.61005199,10,0,11,0,68
4194,11121,8660,4956,189,1,1,1,4375,0.958628571,2.541942857,1.979428571,1.1328,0.0432,1.284180139,9,0,10,0,109
12667,5049,2773,2781,231,0,1,1,3910,3.239641944,1.291304348,0.709207161,0.711253197,0.059079284,1.820771727,8,0,13,0,151
11744,112121,1058,983,1198,0,1,1,3785,3.102774108,29.62245707,0.279524439,0.259709379,0.31651255,105.9744802,9,0,12,0,69
15470,6203,1908,36107,447,0,0,1,4511,3.429394813,1.37508313,0.422966083,8.004211926,0.099091111,3.251048218,10,0,11,0,159
27161,117494,1045,6569,135,0,1,1,4220,6.436255924,27.84218009,0.247630332,1.556635071,0.031990521,112.4344498,13,0,14,0,156
27201,66517,3478,6039,1357,0,0,1,4975,5.467537688,13.37025126,0.699095477,1.213869347,0.272763819,19.12507188,12,0,14,0,69
6789,20901,936,791,702,1,1,1,4304,1.577369888,4.856180297,0.217472119,0.183782528,0.163104089,22.33012821,7,0,9,0,160
24652,41155,3339,27722,883,0,0,1,4464,5.522401434,9.219310036,0.747983871,6.210125448,0.197804659,12.32554657,4,0,4,0,160
6455,18217,4450,2466,586,0,0,1,3958,1.630874179,4.602577059,1.124305205,0.62304194,0.148054573,4.093707865,12,0,13,0,99
68130,71757,1815,70365,1324,0,0,1,4752,14.33712121,15.10037879,0.381944444,14.80744949,0.278619529,39.53553719,15,0,17,0,147
3735,29045,4248,1935,59,0,1,1,4328,0.862985213,6.710951941,0.981515712,0.447088725,0.013632163,6.837335217,12,0,12,0,143
12481,249704,1699,9418,2124,0,1,1,4654,2.681779115,53.65363128,0.365062312,2.023635582,0.456381607,146.9711595,9,0,10,0,0
22999,7784,979,15054,213,0,1,1,4286,5.366075595,1.81614559,0.228418105,3.512365842,0.049696687,7.950970378,12,0,13,0,146
32320,100455,757,29353,1197,0,1,1,4368,7.399267399,22.99793956,0.173305861,6.720009158,0.274038462,132.7014531,8,0,8,0,138
18674,7683,1431,1153,196,0,0,1,4646,4.019371502,1.653680585,0.308006888,0.248170469,0.042186827,5.368972746,8,0,9,0,119
30028,7374,992,54825,254,0,1,1,4512,6.655141844,1.634308511,0.219858156,12.15093085,0.056294326,7.433467742,9,0,9,0,95
20540,2855,1257,25966,112,0,0,1,3971,5.17250063,0.718962478,0.316544951,6.538907076,0.028204482,2.271280827,13,0,17,0,158
4529,7035,419,2248,146,0,1,1,3804,1.190588854,1.849369085,0.110147213,0.590956887,0.038380652,16.78997613,10,0,11,0,43
287945,1219521,973,2980,24264,0,1,1,4612,62.43386817,264.4234605,0.210971379,0.646140503,5.261058109,1253.361768,13,0,15,0,75
88533,6974,718,10514,548,0,1,1,4335,20.42283737,1.608765859,0.165628604,2.425374856,0.126412918,9.713091922,8,0,17,0,160
33153,1805452,664,13,7722,0,1,1,4338,7.642461964,416.1945597,0.153065929,0.002996773,1.780082988,2719.054217,11,0,6,0,97
2585,13583,4171,2815,417,1,1,1,1764,1.465419501,7.700113379,2.364512472,1.595804989,0.236394558,3.256533205,14,0,15,0,131
27918,24212,815,10900,221,1,1,1,2153,12.96702276,11.24570367,0.37854157,5.062703205,0.102647469,29.70797546,11,0,11,0,79
48691,200080,385,2351,1328,0,0,1,4381,11.11412919,45.66993837,0.08787948,0.536635471,0.30312714,519.6883117,9,0,9,0,62
2219,22250,1086,23969,579,0,1,1,2996,0.740654206,7.426568758,0.362483311,8.000333778,0.193257677,20.48802947,15,0,15,0,158
25388,66825,621,5615,1457,0,1,1,3414,7.436438196,19.57381371,0.181898067,1.644698301,0.426772115,107.6086957,13,0,12,0,158
8961,31354,475,7750,857,0,1,1,4318,2.075266327,7.261232052,0.110004632,1.794812413,0.198471515,66.00842105,11,0,12,0,76
16232,2687,2517,5013,72,0,1,1,4220,3.846445498,0.636729858,0.596445498,1.187914692,0.017061611,1.067540723,13,0,13,0,81
63582,17387,2091,15014,201,0,1,1,4428,14.35907859,3.926603433,0.472222222,3.390695574,0.045392954,8.31516021,7,0,5,0,104
21794,6231,1604,1288,129,0,1,0,4217,5.168129002,1.477590704,0.380365189,0.305430401,0.030590467,3.884663342,9,3,13,0,96
17061,2965,1033,45246,74,0,1,1,4357,3.91576773,0.680514115,0.237089741,10.38466835,0.016984163,2.870280736,10,0,11,0,160
9248,439904,140,7861,2242,1,1,1,4306,2.147700882,102.160706,0.032512773,1.825592197,0.520668834,3142.171429,15,3,13,0,0
7941,11823,4471,11485,320,0,1,1,4269,1.860154603,2.769501054,1.047317873,2.690325603,0.074959007,2.64437486,10,0,43,0,151
95229,73478,1729,582,668,0,1,1,4339,21.94722286,16.93431666,0.398478912,0.134132289,0.153952524,42.49739734,5,0,18,2,90
18318,50143,461,11669,555,0,1,1,3770,4.858885942,13.3005305,0.122281167,3.095225464,0.147214854,108.7700651,13,0,15,0,88
432,11095,184,29,96,0,1,1,3282,0.131627057,3.380560634,0.056063376,0.008836076,0.029250457,60.29891304,15,0,17,0,53
14486,66630,575,5099,283,0,1,1,4244,3.41328935,15.6998115,0.135485391,1.201460886,0.066682375,115.8782609,15,0,16,0,139
8224,3500,1807,5146,145,0,1,1,4189,1.963237049,0.835521604,0.431367868,1.228455479,0.034614466,1.936912009,13,0,14,0,145
7176,5250,824,22658,48,0,1,1,4246,1.690061234,1.236457843,0.194065002,5.336316533,0.011304757,6.371359223,12,0,13,0,142
5763,1462,830,55511,36,0,1,1,3258,1.768876611,0.448741559,0.25475752,17.0383671,0.011049724,1.761445783,10,0,18,0,106
12159,34023,847,9701,339,0,0,1,3648,3.333059211,9.326480263,0.232182018,2.659265351,0.092927632,40.16883117,8,0,9,0,96
53723,36078,882,4126,538,0,1,1,4549,11.80984832,7.93097384,0.193888767,0.90701253,0.118267751,40.9047619,8,0,5,0,159
19013,70513,2700,9606,897,0,1,1,4437,4.285102547,15.89204417,0.60851927,2.164976335,0.202163624,26.11592593,9,0,9,0,75
18320,1363,1757,5091,86,0,1,1,4361,4.20087136,0.312542995,0.402889246,1.1673928,0.019720248,0.775754126,11,0,10,0,130
6358,5917,752,1400,84,0,1,1,3231,1.967811823,1.831321572,0.23274528,0.433302383,0.025998143,7.868351064,10,2,20,2,129
49249,43758,1396,1806,1695,0,0,1,4563,10.79311856,9.58974359,0.305939075,0.395792242,0.371466141,31.34527221,11,0,12,0,90
12533,7010,1065,21484,210,0,0,1,2126,5.895108184,3.297271872,0.500940734,10.10536218,0.098777046,6.582159624,5,0,12,0,148
13154,10841,871,1387,307,0,1,1,4336,3.033671587,2.500230627,0.200876384,0.319880074,0.070802583,12.44661309,9,0,10,0,160
3621,1312,1554,2600,67,1,1,1,2785,1.300179533,0.471095153,0.557989228,0.933572711,0.024057451,0.844272844,11,0,16,0,128
8496,6468,4381,2858,136,0,1,1,4375,1.941942857,1.4784,1.001371429,0.653257143,0.031085714,1.476375257,6,0,18,0,155
774,97801,68,23,1850,1,1,1,4330,0.178752887,22.58683603,0.015704388,0.005311778,0.427251732,1438.25,9,0,10,0,0
4791,18030,1787,2832,858,0,1,1,3749,1.277940784,4.809282475,0.476660443,0.75540144,0.22886103,10.08953553,14,2,16,0,103
26865,114364,89563,6957,1414,0,1,1,4535,5.923925028,25.21808159,19.74928335,1.534068357,0.311797133,1.276911225,13,0,19,0,134
165638,178441,2054,5697,2718,1,1,1,3923,42.22227887,45.48585266,0.523578894,1.452204945,0.692837114,86.87487829,15,0,16,0,143
13578,6931,3911,21981,225,0,1,1,3263,4.161201348,2.124118909,1.198590254,6.73643886,0.068954949,1.772181028,12,1,16,0,159
86784,11738,10039,56791,1000,0,0,1,5092,17.04320503,2.305184603,1.971523959,11.15298507,0.196386489,1.169239964,6,0,13,0,160
5552,132,46,0,27,1,1,0,2417,2.297062474,0.054613157,0.019031858,0,0.011170873,2.869565217,15,0,16,0,152
57367,1708,5,13,69,0,0,0,2165,26.49745958,0.78891455,0.002309469,0.006004619,0.03187067,341.6,8,0,15,0,139
345,14,8,4,4,0,0,0,1256,0.274681529,0.011146497,0.006369427,0.003184713,0.003184713,1.75,12,0,19,0,152
69938,66,0,0,50,1,1,0,2122,32.95852969,0.031102733,0,0,0.023562677,23524,9,1,20,0,52
8931,6307,1,0,74,0,0,0,1059,8.433427762,5.955618508,0.000944287,0,0.069877243,6307,10,0,23,0,98
8954,72,1,0,23,0,0,0,2098,4.267874166,0.034318398,0.000476644,0,0.010962822,72,14,4,11,0,92
1173,39,2,0,6,1,1,0,1548,0.757751938,0.025193798,0.00129199,0,0.003875969,19.5,12,0,13,0,102
657,1127,0,0,38,0,0,0,1038,0.632947977,1.085741811,0,0,0.036608863,23524,13,0,33,0,14
8631,106,10,1,7,0,1,0,2564,3.366224649,0.041341654,0.003900156,0.000390016,0.002730109,10.6,9,0,11,0,39
15233,22,0,0,5,1,1,0,1318,11.55766313,0.016691958,0,0,0.003793627,23524,13,0,18,0,79
2954,80,0,0,3,1,1,0,1481,1.994598244,0.054017556,0,0,0.002025658,23524,10,0,1,0,55
1030,343,1,1,32,1,1,0,1163,0.885640585,0.294926913,0.000859845,0.000859845,0.027515047,343,14,0,22,0,118
5421,175,46,0,33,0,1,0,2419,2.241008681,0.072343944,0.019016122,0,0.013642001,3.804347826,10,0,11,0,149
1987,702,4,14,12,0,0,0,1008,1.971230159,0.696428571,0.003968254,0.013888889,0.011904762,175.5,13,0,14,0,134
846,8,1,0,2,1,1,0,1112,0.760791367,0.007194245,0.000899281,0,0.001798561,8,15,1,8,0,28
7158,32,1,0,9,1,1,0,1579,4.533248892,0.020265991,0.000633312,0,0.00569981,32,15,0,20,0,75
3164,72,0,2,9,0,0,0,1481,2.136394328,0.0486158,0,0.001350439,0.006076975,23524,14,0,14,0,82
966,32,1,0,11,0,0,0,1644,0.587591241,0.01946472,0.000608273,0,0.006690998,32,9,0,1,0,64
942,68,114,443,2,0,0,0,1650,0.570909091,0.041212121,0.069090909,0.268484848,0.001212121,0.596491228,15,0,16,0,68
1876,18,1,0,1,1,1,0,1006,1.864811133,0.017892644,0.000994036,0,0.000994036,18,13,0,21,0,125
1264,279,1,0,10,1,1,0,1404,0.9002849,0.198717949,0.000712251,0,0.007122507,279,9,2,5,0,142
824,192,46,0,27,0,1,0,1953,0.421915003,0.098310292,0.023553507,0,0.013824885,4.173913043,14,0,18,0,143
7915,57,2,2,14,0,0,0,1231,6.429731925,0.046303818,0.001624695,0.001624695,0.011372868,28.5,15,0,22,0,68
4385,29,2,4,28,1,1,0,1989,2.20462544,0.014580191,0.00100553,0.002011061,0.014077426,14.5,13,0,15,0,64
656,62,0,0,1,1,1,0,989,0.663296259,0.062689585,0,0,0.001011122,23524,14,0,25,0,108
39977,9109,7,478,46,0,0,0,1319,30.3085671,6.905989386,0.005307051,0.362395754,0.034874905,1301.285714,14,0,14,0,47
678,23,3,0,5,0,0,0,1115,0.608071749,0.020627803,0.002690583,0,0.004484305,7.666666667,15,0,15,0,27
580,45,2,1,3,0,0,0,1256,0.461783439,0.035828025,0.001592357,0.000796178,0.002388535,22.5,15,0,18,0,145
5023,74,4,12,14,0,0,0,2023,2.48294612,0.036579338,0.001977261,0.005931784,0.006920415,18.5,14,0,16,0,19
23872,24,0,2,1,1,1,0,946,25.2346723,0.025369979,0,0.002114165,0.001057082,23524,15,2,19,4,60
13975,453,1,0,19,1,1,0,1440,9.704861111,0.314583333,0.000694444,0,0.013194444,453,11,0,13,0,69
399,16,0,1,2,1,1,0,899,0.443826474,0.017797553,0,0.001112347,0.002224694,23524,15,0,15,0,0
14599,189,8,5,11,0,0,0,1195,12.2167364,0.158158996,0.006694561,0.0041841,0.009205021,23.625,12,0,32,0,125
1176,52,55,0,6,0,0,0,1972,0.596348884,0.026369168,0.027890467,0,0.003042596,0.945454545,12,0,13,0,154
4523,75,1,0,17,1,1,0,1455,3.108591065,0.051546392,0.000687285,0,0.011683849,75,14,0,12,0,104
878,18,0,2,12,1,1,0,1618,0.542645241,0.011124845,0,0.001236094,0.007416564,23524,13,0,19,0,156
4864,797,1,7,16,1,1,0,1324,3.673716012,0.601963746,0.000755287,0.005287009,0.012084592,797,10,0,18,0,153
597,2644,1,19,30,0,0,0,2169,0.275242047,1.218994929,0.000461042,0.008759797,0.013831259,2644,8,0,19,0,106
776,17,34,0,3,0,0,0,1261,0.615384615,0.013481364,0.026962728,0,0.002379064,0.5,10,0,19,0,65
5498,5447,3,11,105,1,1,0,1360,4.042647059,4.005147059,0.002205882,0.008088235,0.077205882,1815.666667,11,0,14,0,157
10335,2524,4,0,21,1,1,0,1072,9.640858209,2.354477612,0.003731343,0,0.019589552,631,14,0,16,0,117
11243,4869,3,9,233,0,0,0,1995,5.635588972,2.440601504,0.001503759,0.004511278,0.11679198,1623,12,1,12,1,136
324,649,0,0,13,0,0,0,983,0.329603255,0.660223805,0,0,0.013224822,23524,15,0,29,0,61
1126,32,0,0,7,0,0,0,2093,0.537983755,0.015289059,0,0,0.003344482,23524,12,0,19,0,0
27038,77,1,0,20,0,0,0,2185,12.37437071,0.035240275,0.000457666,0,0.009153318,77,9,0,10,0,80
891,43,3,4,3,1,1,0,897,0.993311037,0.04793757,0.003344482,0.004459309,0.003344482,14.33333333,11,0,12,0,95
1224,140,2,4,7,0,0,0,1302,0.940092166,0.107526882,0.001536098,0.003072197,0.005376344,70,14,0,16,0,31
2656,8,1,0,2,0,0,0,1289,2.060512025,0.006206362,0.000775795,0,0.00155159,8,6,0,14,0,16
3226,51,1,2,1,0,0,0,1041,3.098943324,0.048991354,0.000960615,0.00192123,0.000960615,51,12,0,10,0,55
8438,209,1,115,22,0,0,0,1593,5.296924043,0.131198996,0.000627746,0.072190835,0.013810421,209,11,0,12,0,128
308,11,0,1,0,1,1,0,1285,0.239688716,0.008560311,0,0.00077821,0,23524,9,0,7,0,61
5851,134,7,28,1,0,0,0,1352,4.327662722,0.099112426,0.005177515,0.020710059,0.000739645,19.14285714,15,0,16,0,160
24063,167,30,9,25,0,0,0,1957,12.29586101,0.085334696,0.015329586,0.004598876,0.012774655,5.566666667,8,0,9,0,129
45330,35,50,3,23,0,1,0,2883,15.72320499,0.012140132,0.017343045,0.001040583,0.007977801,0.7,7,0,8,0,159
18209,4,2,0,2,0,0,0,1440,12.64513889,0.002777778,0.001388889,0,0.001388889,2,15,0,12,0,27
31796,2554,0,13,112,0,0,0,2015,15.77965261,1.267493797,0,0.006451613,0.055583127,23524,8,1,7,0,75
2400,26,1,0,11,0,0,0,1675,1.432835821,0.015522388,0.000597015,0,0.006567164,26,13,0,19,0,160
49381,13038,1,0,153,0,1,0,2755,17.92413793,4.732486388,0.000362976,0,0.05553539,13038,8,0,13,0,93
5013,195,1,1,23,0,0,0,2008,2.496513944,0.097111554,0.000498008,0.000498008,0.011454183,195,7,0,5,0,77
467,24,0,0,3,1,1,0,1141,0.409290096,0.021034181,0,0,0.002629273,23524,11,0,12,0,95
1129,39,0,0,4,1,1,0,1350,0.836296296,0.028888889,0,0,0.002962963,23524,15,0,15,0,116
5087,3374,9,15,146,1,1,0,1952,2.606045082,1.728483607,0.004610656,0.007684426,0.074795082,374.8888889,9,0,9,0,135
3313,57,1,0,4,0,0,0,1611,2.056486654,0.03538175,0.000620732,0,0.00248293,57,11,0,17,0,67
6765,20995,4,0,343,1,1,0,1526,4.433158585,13.75819135,0.002621232,0,0.224770642,5248.75,13,0,14,0,144
767,35,7,118,11,0,0,0,2146,0.357409133,0.016309413,0.003261883,0.054986021,0.005125815,5,15,0,18,0,67
1288,1142,149,246,24,0,0,0,1299,0.991531948,0.879137798,0.114703618,0.189376443,0.018475751,7.66442953,12,0,19,0,160
56622,48,0,1,13,0,0,0,1986,28.51057402,0.024169184,0,0.000503525,0.006545821,23524,9,0,14,0,148
9502,100,1,0,3,0,0,0,1685,5.639169139,0.059347181,0.000593472,0,0.001780415,100,14,0,15,0,109
1986,595,2,0,5,0,0,0,1470,1.351020408,0.404761905,0.001360544,0,0.003401361,297.5,13,0,13,0,148
11889,2371,6,0,107,1,1,0,2519,4.719730052,0.941246526,0.002381898,0,0.042477173,395.1666667,12,0,18,0,138
13049,342,1,2,65,0,0,0,2100,6.213809524,0.162857143,0.00047619,0.000952381,0.030952381,342,12,0,16,0,123
4388,25,2,3,2,1,1,0,1108,3.960288809,0.022563177,0.001805054,0.002707581,0.001805054,12.5,14,0,16,0,111
133351,317,3,0,19,1,1,0,1619,82.36627548,0.195799876,0.001852996,0,0.011735639,105.6666667,11,0,11,0,97
3628,7,3,0,4,0,0,0,1591,2.280326838,0.004399749,0.001885607,0,0.002514142,2.333333333,12,4,14,4,77
1715,16,3,3,2,0,0,0,1142,1.501751313,0.014010508,0.00262697,0.00262697,0.001751313,5.333333333,12,0,26,0,143
3262,22,1,0,2,0,0,0,1462,2.23119015,0.01504788,0.000683995,0,0.001367989,22,13,0,14,0,70
32721,6,0,0,2,1,1,0,2092,15.64101338,0.002868069,0,0,0.000956023,23524,13,0,14,0,0
2910,1263,3,0,112,0,0,0,2148,1.354748603,0.587988827,0.001396648,0,0.052141527,421,12,0,12,0,117
11078,2,1,0,1,0,0,0,861,12.86643438,0.00232288,0.00116144,0,0.00116144,2,15,0,10,0,82
10380,283,41,0,36,1,1,0,1936,5.361570248,0.146177686,0.021177686,0,0.018595041,6.902439024,13,0,16,0,156
8462,36,3,2,2,0,0,0,1891,4.474881015,0.019037546,0.001586462,0.001057641,0.001057641,12,7,0,7,0,66
21889,20988,29,0,632,0,0,0,2488,8.797829582,8.435691318,0.011655949,0,0.254019293,723.7241379,8,0,8,0,84
69,7,2,1,2,0,0,0,1224,0.056372549,0.005718954,0.001633987,0.000816993,0.001633987,3.5,15,0,15,0,136
591797,7,2,45,3,0,0,0,1294,457.3392581,0.005409583,0.001545595,0.034775889,0.002318393,3.5,10,2,7,2,96
462,4,0,0,0,0,0,0,794,0.58186398,0.005037783,0,0,0,23524,15,1,17,0,107
16154,85,4,409,4,0,0,0,1358,11.89543446,0.062592047,0.002945508,0.301178203,0.002945508,21.25,15,0,13,0,91
34619,4533,2,3,220,0,0,0,2730,12.68095238,1.66043956,0.000732601,0.001098901,0.080586081,2266.5,12,0,18,0,32
4115,137,0,1,25,0,0,0,2111,1.949313122,0.064898153,0,0.000473709,0.011842729,23524,13,0,14,0,64
11629,4,1,1,2,1,1,0,1151,10.10338836,0.003475239,0.00086881,0.00086881,0.001737619,4,8,2,13,0,157
246,13,0,0,0,1,1,0,917,0.268266085,0.014176663,0,0,0,23524,10,0,12,0,139
173398,2905,18,1,114,1,1,0,1671,103.7690006,1.738479952,0.010771993,0.000598444,0.068222621,161.3888889,9,0,3,0,0
3357,14,1,0,0,0,0,0,1096,3.062956204,0.012773723,0.000912409,0,0,14,15,0,21,0,105
7790,4,6,82,0,1,1,0,1047,7.440305635,0.003820439,0.005730659,0.078319007,0,0.666666667,11,0,12,0,135
3951,24,1,0,31,0,0,0,1600,2.469375,0.015,0.000625,0,0.019375,24,13,0,16,0,89
1090,144,50,2,19,0,1,0,2045,0.533007335,0.070415648,0.024449878,0.000977995,0.009290954,2.88,10,0,17,0,158
9810,8551,0,0,129,1,1,0,1915,5.122715405,4.465274151,0,0,0.067362924,23524,10,0,17,0,137
14399,134712,4876,363,1949,0,1,0,2473,5.822482814,54.47310958,1.971694298,0.146785281,0.788111605,27.62756358,15,0,1,0,65
6085,37,13,2,2,0,0,0,1102,5.521778584,0.033575318,0.011796733,0.001814882,0.001814882,2.846153846,9,0,8,0,159
1503,325,1,2,6,1,1,0,1041,1.443804035,0.312199808,0.000960615,0.00192123,0.005763689,325,8,0,16,0,134
9523,12334,102,86,429,0,0,0,2150,4.429302326,5.736744186,0.04744186,0.04,0.199534884,120.9215686,15,0,20,0,82
1904,97,2,1,16,1,1,0,2021,0.942107867,0.047996042,0.000989609,0.000494805,0.007916873,48.5,6,0,7,0,76
4643,120,3,1,7,0,0,0,1842,2.52062975,0.06514658,0.001628664,0.000542888,0.003800217,40,15,0,17,0,150
7527,19,0,0,1,1,1,0,1630,4.617791411,0.011656442,0,0,0.000613497,23524,11,0,18,0,37
1645,14,97,1331,3,1,1,0,1376,1.195494186,0.010174419,0.070494186,0.967296512,0.002180233,0.144329897,12,0,14,0,117
1009,225,0,2,42,1,1,0,1682,0.599881094,0.133769322,0,0.001189061,0.024970273,23524,12,0,13,0,57
949,27,2,0,5,0,0,0,912,1.040570175,0.029605263,0.002192982,0,0.005482456,13.5,15,0,24,0,145
7415,121,264,136,7,0,0,0,1516,4.89116095,0.079815303,0.17414248,0.089709763,0.004617414,0.458333333,7,0,32,0,119
111157,41,4,0,13,0,0,0,2089,53.21062709,0.019626616,0.001914792,0,0.006223073,10.25,12,0,13,0,88
23969,587,1,1,37,1,1,0,1829,13.1049754,0.320940405,0.000546747,0.000546747,0.020229634,587,13,0,20,0,69
25546,7,0,2,1,1,1,0,947,26.97571278,0.007391763,0,0.002111932,0.001055966,23524,12,4,15,4,56
861,99,19,6,6,1,1,0,1279,0.673182174,0.077404222,0.014855356,0.004691165,0.004691165,5.210526316,13,0,18,0,111
3443,333,5,2,11,1,1,0,1544,2.22992228,0.215673575,0.003238342,0.001295337,0.007124352,66.6,10,0,17,0,148
765,9,1,1,3,1,1,0,1157,0.66119274,0.007778738,0.000864304,0.000864304,0.002592913,9,11,0,13,0,119
14547,4180,3,1,179,0,0,0,1308,11.12155963,3.195718654,0.002293578,0.000764526,0.136850153,1393.333333,13,0,13,0,98
