is_verified,friends_count,user_age,followers_growth_rate,favourites_count,tweets_freq,followers_friends_ratio,listed_count,friends_growth_rate,followers_count
1,2879,3409,6.93898504,4461,4.645350543,8.216394581,270,0.844529187,23655
1,942,3731,23.33717502,5030,1.147413562,92.43205945,644,0.252479228,87071
1,2215,4432,24.84318592,27337,8.240749097,49.70880361,922,0.499774368,110105
0,1399,1972,2.402129817,1888,2.87474645,3.385989993,149,0.709432049,4737
1,6565,4747,9.927322519,17750,5.976406151,7.178217822,1017,1.382978723,47125
1,1372,4445,1.346231721,2206,1.415973003,4.361516035,451,0.308661417,5984
1,19569,3719,54.96880882,9908,1.915030922,10.44657366,784,5.26189836,204429
1,1528,4461,0.821788837,145083,11.64514683,2.39921466,173,0.342524098,3666
1,2518,4754,8.549221708,55425,28.17101388,16.14098491,1230,0.529659234,40643
1,1436,3700,10.38972973,17997,3.015675676,26.77019499,312,0.388108108,38442
1,1141,3751,20.5721141,4037,3.538523061,67.63014899,1208,0.304185551,77166
1,2384,2697,17.38932147,17116,4.292918057,19.67239933,297,0.883945124,46899
1,768,1411,10.94401134,25906,3.388377038,20.10677083,100,0.544294826,15442
1,2095,4624,5.35899654,13769,1.505190311,11.82816229,300,0.453070934,24780
1,1691,2996,5.918224299,4180,1.171562083,10.48551153,280,0.564419226,17731
1,5044,4598,2.079817312,4562,2.129404089,1.89591594,472,1.096998695,9563
1,2035,4114,4.501215362,13121,8.345892076,9.0997543,250,0.494652406,18518
1,3600,3631,1.547232167,22275,8.640594877,1.560555556,194,0.991462407,5618
1,674,4941,25.60068812,6605,17.39202591,187.6750742,1280,0.136409634,126493
1,5550,4381,31.57018945,1680,2.476146998,24.92054054,2015,1.266834056,138309
1,271,4346,7.486424298,12226,1.76576162,120.0590406,363,0.06235619,32536
1,232,4014,0.054559043,104,0.368958645,0.943965517,17,0.057797708,219
1,2608,5138,6.270144025,13098,8.921370183,12.35276074,1189,0.507590502,32216
1,1666,4060,26.94433498,79859,3.892610837,65.66266507,1717,0.410344828,109394
1,3513,4375,0.504685714,9417,2.325942857,0.62852263,113,0.802971429,2208
1,918,3730,29.78954424,1318,30.73243968,121.040305,2496,0.246112601,111115
1,23904,3824,6.407949791,6265,2.712866109,1.025100402,411,6.251046025,24504
1,1514,3962,1.76022211,6049,3.938919738,4.606340819,137,0.382130237,6974
1,12321,3405,4.243171806,7403,2.517474302,1.172632092,166,3.618502203,14448
1,4604,4282,17.31924334,8556,2.425969173,16.10794961,1144,1.075198505,74161
1,2140,4347,11.605245,21935,20.83321831,23.57383178,720,0.492293536,50448
1,2832,4242,221.5414899,32257,14.32437529,331.8428672,2908,0.667609618,939779
1,1332,4381,0.642090847,7507,0.415430267,2.111861862,110,0.304040173,2813
1,307,4398,35.98999545,2696,1.065711687,515.5830619,6020,0.069804457,158284
1,811,3500,1.188571429,41033,0.787142857,5.12946979,83,0.231714286,4160
1,1202,4738,0.787040946,2186,3.18425496,3.102329451,309,0.253693542,3729
1,941,4376,5.42321755,20379,6.198126143,25.21997875,899,0.215036563,23732
1,1014,4448,0.619154676,331,1.836106115,2.715976331,87,0.227967626,2754
1,3036,3567,23.92682927,2448,4.965797589,28.11166008,1515,0.851135408,85347
1,3168,4714,3.466270683,11827,13.55685193,5.157828283,561,0.67204073,16340
1,999,4027,0.701763099,1618,1.158678917,2.828828829,77,0.24807549,2826
1,966,4411,39.33212423,4808,5.439129449,179.6004141,1078,0.21899796,173494
1,2779,4282,6.712283979,6258,3.832554881,10.34256927,515,0.648995796,28742
1,3072,4292,1.647949674,14804,4.065703635,2.302408854,206,0.715750233,7073
1,647,4853,8.948073357,2188,1.201730888,67.11746522,1253,0.133319596,43425
1,165,4428,0.456187895,46,5.042231256,12.24242424,86,0.037262873,2020
1,705,4392,1.766848816,10187,4.699225865,11.0070922,156,0.160519126,7760
1,1513,3471,1.516565831,524,4.210025929,3.479180436,183,0.435897436,5264
1,3927,4392,3.083788707,4965,3.189663024,3.448943214,311,0.894125683,13544
1,1426,4358,2.458008261,240,5.928866453,7.511921459,163,0.327214318,10712
1,4875,4553,2.049198331,12008,9.871513288,1.913846154,643,1.0707226,9330
1,1359,3380,1.161242604,30531,9.43816568,2.888153054,135,0.402071006,3925
1,1049,5010,0.402994012,15091,5.95748503,1.924690181,127,0.209381238,2019
1,0,3899,59.21800462,3391,7.017183893,257472.0,1118,0.0,230891
1,1014,4389,0.766233766,5153,0.077010709,3.316568047,132,0.231032126,3363
1,423,2124,2.623352166,3354,1.655367232,13.17257683,75,0.199152542,5572
1,587,4383,4.036276523,368,0.527720739,30.13798978,302,0.133926534,17691
1,516,3546,0.317822899,1999,3.499153976,2.184108527,32,0.145516074,1127
1,233,4638,34.90944373,810,2.15825787,694.8927039,1271,0.050237171,161910
1,1511,4198,38.89614102,1190,24.72439257,108.0648577,6097,0.359933302,163286
1,3081,4452,2.202380952,3304,1.09344115,3.182408309,353,0.692048518,9805
1,998,3660,9.590163934,16244,4.831147541,35.17034068,534,0.272677596,35100
1,1046,4085,8.156181151,690,1.576988984,31.85277247,1152,0.256058752,33318
1,1235,2717,1.310636732,2112,4.516378358,2.88340081,79,0.454545455,3561
1,1610,3246,1.464879852,16378,10.21780653,2.953416149,144,0.495995071,4755
1,646,3849,2.486100286,986,2.757079761,14.8126935,225,0.167835802,9569
1,1136,3786,3.016376123,2768,3.410459588,10.0528169,299,0.300052826,11420
0,36,1826,2.355969332,2096,2.493428258,119.5,104,0.019715225,4302
1,1180,4737,4.683132784,21375,19.72218704,18.8,1417,0.249102808,22184
1,857,4382,42.99840256,628,26.91054313,219.8588098,432,0.195572798,188419
1,2001,4761,1.222642302,18949,8.230413779,2.909045477,136,0.420289855,5821
1,1953,4399,0.457149352,8675,2.551488975,1.029697901,64,0.443964537,2011
1,5986,4390,2.15261959,6493,0.909111617,1.578683595,52,1.363553531,9450
1,2814,3629,2.608707633,21424,3.810140535,3.364250178,179,0.775420226,9467
1,485,2942,0.878993882,46,1.731815092,5.331958763,91,0.164853841,2586
1,591,4430,2.683069977,13515,9.581264108,20.11167513,278,0.133408578,11886
1,1773,4103,3.632464051,29308,38.88203753,8.406091371,634,0.432122837,14904
1,235,3918,0.762123532,8084,1.015569168,12.70638298,45,0.059979581,2986
1,3959,3590,1.929526462,12394,8.629805014,1.749684264,173,1.102785515,6927
1,1881,4322,4.16011106,53640,6.863026377,9.558745348,310,0.435215178,17980
1,645,3977,0.246165451,1735,1.680412371,1.517829457,47,0.16218255,979
0,402,4205,0.737931034,25,1.287039239,7.718905473,200,0.095600476,3103
1,114,4788,8.519632414,12638,1.660609858,357.8245614,2041,0.023809524,40792
1,789,2501,2.136345462,25845,17.41543383,6.771863118,205,0.31547381,5343
1,1755,4432,0.461416968,5023,3.094765343,1.165242165,124,0.395983755,2045
1,2434,3172,18.27648172,89786,21.87421185,23.81799507,858,0.767339218,57973
1,321,4058,0.237555446,426,2.211680631,3.003115265,40,0.079103006,964
1,1854,4519,0.985173711,1916,1.524009737,2.401294498,226,0.410267758,4452
1,766,4382,129.2058421,1198,2.752396166,739.1383812,1489,0.174806025,566180
1,774,2409,1.374429224,522,1.810294728,4.277777778,128,0.321295143,3311
1,6523,4403,31.61548944,3280,5.021803316,21.3403342,1690,1.481489893,139203
1,689,4023,4.790206314,1120,0.834700472,27.96952104,253,0.171265225,19271
1,1205,2169,0.67450438,6959,5.455970493,1.214107884,23,0.555555556,1463
1,1792,4396,1.61078253,7281,4.922202002,3.951450893,301,0.407643312,7081
1,1059,4334,27.10844485,965,6.362251961,110.9423985,2407,0.244347024,117488
1,1505,4346,4.685457892,24796,8.075241601,13.53023256,329,0.346295444,20363
1,1012,4519,2.531754813,57513,26.99601682,11.30533597,450,0.22394335,11441
1,7822,4409,34.6958494,13339,24.9020186,19.55689082,886,1.774098435,152974
1,4873,3433,2.477716283,81899,11.05680163,1.74553663,242,1.4194582,8506
1,2957,3402,8.689006467,11776,8.608171664,9.996618194,334,0.869194591,29560
1,1800,5024,27.44765127,16373,4.18531051,76.60944444,2363,0.358280255,137897
1,1417,3538,8.175522894,36110,4.17326173,20.41284404,654,0.400508762,28925
1,714,3732,13.36280815,404,2.541264737,69.84593838,1488,0.191318328,49870
1,2130,3700,1.019189189,2055,2.505135135,1.770422535,144,0.575675676,3771
1,1315,4597,2.006090929,337,1.748531651,7.012927757,389,0.286056124,9222
1,1087,2674,0.5355273,309,3.403141361,1.317387305,69,0.406507105,1432
1,128,3820,0.388743455,56,0.309947644,11.6015625,85,0.033507853,1485
1,842,2362,2.752751905,3802,3.653683319,7.722090261,42,0.356477561,6502
1,1246,4629,0.612443292,1217,2.923525599,2.275280899,95,0.269172607,2835
1,4929,4508,1.655279503,38498,11.38021295,1.513897342,127,1.09338953,7462
1,1472,4451,4.338575601,0,7.844978656,13.11888587,675,0.3307122,19311
1,423,3634,1.398183819,7973,1.09961475,12.01182033,88,0.11640066,5081
1,941,4405,12.3400681,4323,1.340068104,57.76620616,274,0.213620885,54358
1,386,3525,1.873475177,4265,2.838865248,17.10880829,96,0.109503546,6604
1,334,2929,30.88255377,2271,5.420279959,270.8233533,105,0.114032093,90455
1,1862,3698,0.423201731,10444,1.0197404,0.840494092,27,0.503515414,1565
1,499,3903,9.516269536,11353,7.133743274,74.43286573,490,0.127850372,37142
1,1512,4420,0.721719457,950,0.973755656,2.10978836,70,0.342081448,3190
1,38,3848,40.28404366,101114,19.6260395,4079.289474,757,0.00987526,155013
1,6690,3780,1.883862434,17012,3.242857143,1.064424514,46,1.76984127,7121
1,2352,3217,12.09449798,150012,9.594653404,16.54251701,358,0.731115947,38908
1,110,4449,31.89211059,133,9.650258485,1289.890909,1839,0.024724657,141888
1,1680,3752,2.130863539,7879,8.539978678,4.758928571,541,0.447761194,7995
1,917,4216,5.175996205,3828,1.951850095,23.79716467,273,0.217504744,21822
1,4836,2503,1.984418698,2523,0.869356772,1.027088503,60,1.932081502,4967
1,3627,4861,7.362476857,12783,3.991154084,9.867383513,569,0.746142769,35789
1,942,4427,0.31669302,3254,2.475491303,1.488322718,148,0.212785182,1402
1,1791,4600,0.788695652,1750,1.62673913,2.025683975,174,0.389347826,3628
1,763,4369,0.770885786,39011,1.444724193,4.414154653,60,0.174639506,3368
1,518,3812,6.257345226,10638,10.74973767,46.04826255,168,0.135886674,23853
1,692,4357,84.86963507,711,0.83474868,534.3598266,3210,0.15882488,369777
1,371,3933,34.76608187,14052,4.108822782,368.5579515,955,0.094330028,136735
1,471,2501,215.2487005,29347,5.606157537,1142.96603,1050,0.18832467,538337
1,57,4850,6.634226804,2639,11.18742268,564.4912281,952,0.011752577,32176
1,1291,4152,1.289258189,2590,2.774807322,4.146398141,208,0.310934489,5353
1,984,1727,0.744643891,670,0.725535611,1.306910569,62,0.569774175,1286
1,1380,4644,12.93130922,3717,19.80577089,43.51666667,640,0.297157623,60053
1,614,4785,0.562591432,14538,0.507210031,4.384364821,86,0.128317659,2692
1,998,4294,3.340940848,8944,34.25244527,14.3747495,944,0.232417327,14346
1,724,4246,36.57136128,595,5.893311352,214.4779006,868,0.170513424,155282
1,1517,3533,1.378148882,1087,0.676195868,3.209624258,171,0.42938013,4869
1,4246,4423,4.340492878,9500,0.969703821,4.521431936,87,0.959981913,19198
1,341,3522,0.275411698,4602,2.025269733,2.84457478,6,0.096819989,970
1,1623,3911,1.735106111,3907,1.277934032,4.181146026,151,0.41498338,6786
1,3122,3985,0.830112923,4651,1.137013802,1.059577194,133,0.783437892,3308
1,6290,3163,2.272526083,558,6.052797977,1.142766296,149,1.9886184,7188
1,793,3786,12.4957739,29562,17.70628632,59.65825977,185,0.20945589,47309
1,945,4723,2.867245395,7371,1.726868516,14.33015873,166,0.200084692,13542
1,79,2644,3.421331316,1618,10.89069592,114.5063291,265,0.029878971,9046
1,8851,3911,16.53720276,61915,7.008182051,7.307309908,737,2.263104065,64677
1,1109,4597,1.006961062,3317,2.415923428,4.174030658,179,0.24124429,4629
1,1077,4116,3.499271137,82,1.832847425,13.37325905,594,0.261661808,14403
1,952,3016,0.678381963,7149,2.156498674,2.149159664,43,0.315649867,2046
1,3842,3855,5.759792477,2893,13.29961089,5.779281624,463,0.996627756,22204
1,113,4456,0.94524237,3276,3.093581688,37.27433628,121,0.025359066,4212
1,7927,5117,6.866914208,43082,7.883330076,4.432698373,1017,1.549149893,35138
1,574,4372,56.01875572,50,5.878774016,426.6794425,4155,0.131290027,244914
1,941,4357,0.956162497,9961,6.191416112,4.427205101,43,0.215974294,4166
1,923,3863,0.749676417,3374,1.287341444,3.1375948,118,0.238933471,2896
1,895,2753,33.19905558,23380,1.776970578,102.1195531,343,0.325099891,91397
1,2029,4542,1.942756495,4683,0.567371202,4.348940365,88,0.446719507,8824
1,7289,4370,2.667963387,74636,6.728146453,1.599533544,705,1.667963387,11659
1,173,4460,61.02757848,17,5.299103139,1573.312139,6818,0.038789238,272183
1,4457,3698,2.871011357,20195,5.382098432,2.38209558,155,1.205246079,10617
1,2468,3844,17.06867846,20671,11.23231009,26.58508914,2432,0.642039542,65612
1,2695,5128,3471.63631,2621,8.031786271,6605.770315,43720,0.525546022,17802551
1,989,3030,3.711881188,9534,4.563036304,11.37209302,170,0.32640264,11247
1,1714,3729,4.53124162,6280,1.275140788,9.858226371,213,0.459640654,16897
1,285,1777,374.1586944,75903,1.456949916,2332.912281,3043,0.160382667,664880
1,2619,4430,1.302031603,8454,3.284875847,2.202367316,86,0.591196388,5768
1,596,4142,3.227426364,35710,7.301303718,22.4295302,262,0.14389184,13368
1,1035,2842,1.045038705,6571,5.508444757,2.869565217,142,0.364180155,2970
1,2720,4158,5.600769601,10685,8.677248677,8.561764706,241,0.654160654,23288
1,967,4332,212.4702216,2337,1.807017544,951.8314374,7875,0.22322253,920421
1,196,3163,1.20455264,2391,1.768890294,19.43877551,82,0.061966488,3810
1,928,4408,46.35412886,4636,3.025181488,220.1821121,3509,0.210526316,204329
1,1660,2866,5.942428472,22697,4.582344731,10.25963855,379,0.579204466,17031
1,1898,4289,0.714152483,5314,2.064816974,1.613804004,96,0.442527396,3063
1,43801,4402,24.53407542,3116,4.29054975,2.4656743,908,9.950249886,107999
1,205,4397,196.5221742,812,2.362065044,4215.160976,7623,0.046622697,864108
1,33318,2279,26.24923212,20902,6.633172444,1.795485924,1600,14.61956999,59822
1,1035,3821,0.271133211,2259,0.566343889,1.000966184,81,0.2708715,1036
1,842,3892,1.075025694,1634,5.290853032,4.96912114,241,0.216341213,4184
1,998,4517,0.956829754,4758,2.004649103,4.330661323,154,0.220943104,4322
1,2879,4445,3.18200225,7974,3.415748031,4.91281695,334,0.647694038,14144
1,120,4014,12.43771799,7104,0.600398605,416.0416667,234,0.029895366,49925
1,3320,3737,1.591115868,13889,8.325127107,1.790963855,159,0.888413166,5946
1,1908,4429,5.428313389,15483,1.853917363,12.60062893,126,0.43079702,24042
1,898,3869,4.690617731,36963,9.778237271,20.20935412,306,0.232101318,18148
1,632,4338,49.9142462,6603,4.308667589,342.6075949,4505,0.145689258,216528
1,539,4746,0.521491783,507,4.54382638,4.591836735,303,0.113569322,2475
1,985,3387,3.767936227,3403,2.751402421,12.95634518,338,0.290817833,12762
1,4484,4059,8.349839862,3743,3.04483863,7.558429973,1101,1.104705593,33892
1,1324,3799,3.279547249,2951,4.737562516,9.410120846,237,0.348512767,12459
1,2042,2505,1.748502994,10580,5.820359281,2.144955926,150,0.815169661,4380
1,4579,4474,5.420876173,2816,2.495976755,5.296571304,1064,1.023468932,24253
1,905,4576,5.035620629,12731,7.351398601,25.46187845,762,0.197770979,23043
1,1209,4051,1.601579857,51589,1.376943964,5.366418528,247,0.298444828,6488
1,1124,4414,1.459673765,2281,2.429089261,5.732206406,55,0.254644314,6443
1,1973,2695,0.66716141,2749,3.683487941,0.911302585,49,0.732096475,1798
1,299,4764,1.87720403,10711,9.664987406,29.909699,79,0.062762385,8943
1,4169,4349,14.54909175,92110,10.68429524,15.17726073,2097,0.958611175,63274
1,1142,4242,0.495520981,11962,2.284064121,1.840630473,53,0.269212636,2102
1,49986,4448,15.04968525,115509,6.776753597,1.339194975,936,11.23785971,66941
1,737,3646,0.286889742,2993,0.476138234,1.4192673,15,0.202139331,1046
1,2404,5085,5.705408063,1686,2.559488692,12.06821963,589,0.472763029,29012
1,2462,3954,1.617855336,2301,3.123166414,2.59829407,269,0.622660597,6397
1,3049,3297,5.072490143,4206,3.39096148,5.485077074,312,0.924780103,16724
1,1969,4759,6.92267283,9321,3.648665686,16.73184358,1215,0.413742383,32945
1,2767,5118,4.924189136,3136,46.47753029,9.10805927,589,0.540640875,25202
1,427,3527,2.725829317,3314,3.737737454,22.51522248,177,0.121066062,9614
1,975,4232,0.903827977,2379,1.2268431,3.923076923,167,0.230387524,3825
1,854,3671,0.266957232,1853,1.625170253,1.147540984,15,0.23263416,980
1,5855,4508,11.54436557,84950,14.13309672,8.888471392,657,1.29880213,52042
1,459,3419,0.665984206,457,15.26294238,4.960784314,132,0.134249781,2277
1,798,2945,11.32224109,86557,5.940916808,41.78446115,404,0.270967742,33344
1,3,1439,20.08617095,242,1.517720639,9634.666667,64,0.002084781,28904
1,1561,3094,0.549773756,201,7.125080802,1.089686099,56,0.504524887,1701
1,809,2287,6.23567993,234,1.599038041,17.62793572,584,0.353738522,14261
1,1279,4695,1.890521832,89836,5.403833866,6.939796716,422,0.272417465,8876
1,3470,4404,0.954359673,2987,11.67711172,1.211239193,109,0.787920073,4203
1,1242,4436,4.023895401,15196,30.81244364,14.37198068,505,0.279981966,17850
1,2082,3882,2.53451829,127238,45.2825863,4.725744476,340,0.536321484,9839
1,592,3894,1.190035953,13848,0.708012327,7.827702703,72,0.152028762,4634
1,1052,2649,0.438278596,2672,1.290675727,1.103612167,41,0.397130993,1161
1,493,2356,9.363752122,6261,1.935059423,44.7484787,688,0.209252971,22061
1,1035,3736,7.49143469,4442,1.717344754,27.04154589,173,0.277034261,27988
1,411,4247,0.106898988,495,0.336237344,1.104622871,23,0.096774194,454
1,237,3260,19.08128834,7273,6.59601227,262.4683544,91,0.072699387,62205
1,477,4248,14.22999058,1392,18.69420904,126.7274633,484,0.112288136,60449
1,996,4189,1.217235617,12731,1.107901647,5.119477912,65,0.237765577,5099
1,4521,4463,2.519381582,7482,3.430427963,2.487060385,396,1.012995743,11244
1,15032,4516,3.321966342,3054,4.083480957,0.998004258,238,3.328609389,15002
1,5095,4661,9.307444754,35362,4.96181077,8.514622179,1070,1.093113066,43382
1,3392,5199,1.429890364,9954,3.73090979,2.191627358,254,0.65243316,7434
1,2124,3683,3.652185718,17981,11.55308173,6.332862524,239,0.576703774,13451
1,775,1105,0.192760181,3586,2.304072398,0.27483871,2,0.701357466,213
1,5200,4440,1.681306306,35529,4.040765766,1.435576923,230,1.171171171,7465
1,1114,3701,1.386111862,9718,1.462307484,4.60502693,111,0.30099973,5130
1,2577,4432,1.510830325,4301,15.10040614,2.598370198,203,0.581453069,6696
1,1629,4317,0.992355803,1759,0.989807737,2.629834254,256,0.377345379,4284
1,1670,4424,0.51017179,314,0.334990958,1.351497006,84,0.377486438,2257
1,2903,3239,1.53164557,15506,1.821241124,1.708921805,105,0.896264279,4961
1,1443,3493,2.610077297,558,2.851130833,6.318087318,248,0.413111938,9117
1,560,3520,0.593465909,6580,2.209659091,3.730357143,77,0.159090909,2089
1,155,2742,0.181254559,203,0.4730124,3.206451613,11,0.056528082,497
1,1503,4596,46.10966057,8992,4.438859878,140.998004,2229,0.327023499,211920
1,323,4627,52.04668252,430,0.248541171,745.5727554,1715,0.069807651,240820
1,2283,4383,1.800821355,7467,2.94661191,3.457293035,107,0.520876112,7893
1,1183,3782,5.654151243,22597,0.332892649,18.07607777,82,0.312797462,21384
1,4431,4309,1.653515897,2135,3.792295196,1.607989167,160,1.028312834,7125
1,3066,4067,2.464961888,13073,8.416031473,3.269732551,95,0.753872633,10025
1,2483,4779,1.377484829,3813,1.648043524,2.651228353,504,0.519564763,6583
1,1163,2808,19.82051282,21307,12.2261396,47.855546,2001,0.414173789,55656
1,354,4710,2.353715499,3042,2.833545648,31.31638418,174,0.075159236,11086
1,758,4733,15.37227974,30691,7.097612508,95.98548813,938,0.160152123,72757
1,2319,3988,0.739468405,589,0.875125376,1.271668823,81,0.581494483,2949
1,2442,3877,1.134898117,4699,3.301779727,1.801801802,134,0.629868455,4400
1,562,4421,1.934856367,11249,2.149966071,15.22064057,169,0.127120561,8554
1,302,4423,0.642776396,11047,6.75582184,9.413907285,72,0.068279448,2843
1,1058,4162,0.283998078,1304,2.128543969,1.117202268,90,0.254204709,1182
1,1629,4477,0.397364306,31251,13.78892115,1.092081031,43,0.363859727,1779
1,3517,3604,7.300776915,36458,16.46143174,7.481376173,343,0.975860155,26312
1,1813,4480,7.655580357,5271,3.534151786,18.9172642,846,0.4046875,34297
1,2219,4330,0.918475751,738,2.23256351,1.792248761,155,0.512471132,3977
1,1965,4459,6.984525678,9645,25.68759812,15.84936387,436,0.440681767,31144
1,2546,4121,0.898568309,1451,4.176898811,1.454438335,241,0.617811211,3703
1,233,3633,0.499862373,168,9.737407102,7.793991416,138,0.064134324,1816
1,717,4002,63.70114943,2130,28.79635182,355.553696,370,0.17916042,254932
1,241,3981,1.287616177,1876,0.415222306,21.26970954,27,0.060537553,5126
1,3870,3699,4.005947553,18168,6.658556367,3.828940568,406,1.04622871,14818
1,128736,4702,72.51084645,35064,13.43768609,2.648412255,771,27.37898766,340946
1,3821,4463,4.646650235,3714,24.35021286,5.427375033,149,0.856150571,20738
1,2864,4419,4.272912424,18253,4.41321566,6.592877095,365,0.648110432,18882
1,1699,4866,49.06596794,6794,36.06535142,140.5267805,1975,0.349157419,238755
1,727,4640,291.2334052,2641,6.126077586,1858.766162,22815,0.156681034,1351323
1,2653,4715,28.33022269,10885,5.091410392,50.34941576,3874,0.562672322,133577
1,1518,3708,2.805825243,1828,5.087378641,6.853754941,236,0.409385113,10404
1,965,2743,41.08968283,9631,0.895370033,116.7968912,877,0.351804594,112709
1,6370,4267,2.925943286,18790,14.96414343,1.959968603,859,1.492852121,12485
1,1601,3732,58.0892283,55584,36.98017149,135.4084947,330,0.428992497,216789
1,3318,4515,20.45581395,984,5.536434109,27.83544304,1308,0.734883721,92358
1,880,2726,6.373074101,36901,23.45121056,19.74204545,514,0.322817315,17373
1,690,3878,6.014698298,6503,2.705260444,33.80434783,771,0.177926766,23325
1,1004,5388,309.8071641,301974,13.20489978,1662.590637,12884,0.186340015,1669241
1,1046,4614,0.68378847,2127,0.996749025,3.01625239,139,0.226701344,3155
1,2915,3543,11.1656788,12193,4.624329664,13.57118353,594,0.822749083,39560
1,678,4437,1.543159793,4848,1.190443994,10.09882006,61,0.15280595,6847
1,31886,4575,109.9110383,55324,8.86273224,15.77002446,848,6.969617486,502843
1,491,2976,7.707997312,7017,3.115591398,46.71894094,124,0.164986559,22939
1,3993,3936,4.143546748,3851,39.59095528,4.084397696,92,1.014481707,16309
1,2542,4360,5.372018349,28614,6.497018349,9.214004721,568,0.583027523,23422
1,224,4712,1.501485569,42,9.462860781,31.58482143,371,0.0475382,7075
1,131,1804,16.32206208,1507,2.5654102,224.7709924,70,0.072616408,29445
1,641,4098,2.781844802,55932,13.26500732,17.78471139,167,0.156417765,11400
1,2046,4566,0.365527814,1281,0.001752081,0.815738025,63,0.448094612,1669
1,3275,5143,6.501652732,21103,3.211549679,10.21007634,1065,0.636787867,33438
1,3900,2597,5.087793608,71994,24.69349249,3.387948718,741,1.501732769,13213
1,936,4330,0.691685912,816,0.819861432,3.199786325,86,0.216166282,2995
1,3087,5065,156.2067127,1284,17.10325765,256.2964043,4466,0.609476802,791187
1,1249,2590,0.921621622,2127,1.856370656,1.911128903,86,0.482239382,2387
1,1199,4367,0.892603618,20708,4.156171285,3.251042535,97,0.274559194,3898
1,1258,4220,1.279146919,3120,1.1492891,4.290937997,128,0.298104265,5398
1,170,3596,120.6579533,22926,6.708843159,2552.270588,977,0.04727475,433886
1,1396,4369,619.5113298,2675,0.574044404,1938.85745,6615,0.319523919,2706645
1,464,4021,28.90425267,50417,7.904750062,250.4827586,497,0.115394181,116224
1,3748,4529,17.24773681,40897,24.41973946,20.84178228,1786,0.827555752,78115
1,3778,3973,2.833375283,27898,7.10495847,2.979618846,156,0.950918701,11257
1,792,4279,1.267819584,1,4.959569993,6.849747475,174,0.185089974,5425
1,1381,3813,1.335431419,2617,1.761605035,3.687183201,110,0.362182009,5092
1,1436,4463,8.175666592,5350,0.880125476,25.40947075,448,0.321756666,36488
1,1538,4549,0.870960651,11705,3.496372829,2.576072822,137,0.338096285,3962
1,5835,4046,28.41967375,9552,12.90929313,19.70625536,700,1.442165101,114986
1,250,4736,0.259923986,0,5.955658784,4.924,308,0.052787162,1231
1,316,2482,26.27518131,327,9.997985496,206.3765823,173,0.12731668,65215
1,3169,4250,7.549647059,161,8.986588235,10.12496056,1182,0.745647059,32086
1,1993,2814,1.663823738,9465,0.105188344,2.349222278,115,0.708244492,4682
1,499,4957,124.4311075,455,40.69578374,1236.082164,4874,0.100665725,616805
1,676,4384,13.72125912,14988,3.231751825,88.9852071,281,0.15419708,60154
1,292,3994,7.773410115,111,2.488983475,106.3253425,742,0.073109664,31047
1,191,4541,1.471482052,1422,1.06364237,34.98429319,142,0.04206122,6682
1,923,4319,0.722157907,921,1.112757583,3.379198267,122,0.213706877,3119
1,363,4393,8.017983155,848,1.20737537,97.03305785,1802,0.082631459,35223
1,1738,4749,5.116024426,6243,5.386397136,13.97928654,608,0.365971784,24296
1,6431,4410,112.3328798,12385,1.195464853,77.03125486,2506,1.458276644,495388
1,3128,3910,1.805370844,11765,6.318414322,2.256713555,322,0.8,7059
1,1361,3709,0.348072257,8286,3.467511459,0.94856723,51,0.366945268,1291
1,2887,4362,6.917927556,8371,5.001146263,10.45237271,1072,0.661852361,30176
1,633,4725,1.065608466,78,17.98751323,7.954186414,189,0.133968254,5035
1,583,4425,1.044293785,14219,2.856271186,7.926243568,123,0.131751412,4621
1,1969,4379,43.01621375,11685,3.099794474,95.66683596,965,0.449646038,188368
1,402,4354,2.235645384,893,12.74827745,24.21393035,144,0.092328893,9734
1,1736,4213,4.03441728,10830,4.485877047,9.790898618,542,0.412057916,16997
1,3180,3183,1.41470311,1533,2.460257619,1.416037736,132,0.999057493,4503
1,2562,3367,1.446688447,4538,2.612117612,1.901249024,164,0.760914761,4871
1,2124,4450,0.87505618,6672,6.406741573,1.833333333,213,0.477303371,3894
1,2331,3648,122.7554825,8690,9.795778509,192.1115401,1306,0.638980263,447812
1,8954,4708,1.987043331,16688,2.517417162,1.044784454,301,1.901869159,9355
1,760,3534,6.346915676,1375,1.276174307,29.51315789,201,0.215053763,22430
1,3813,4550,2.627912088,22361,0.029230769,3.135851036,528,0.838021978,11957
1,4412,4245,18.62944641,40895,3.399764429,17.92429737,2102,1.0393404,79082
1,1136,4444,0.523177318,23011,4.274977498,2.04665493,57,0.255625563,2325
1,1633,4451,0.960458324,21751,6.283307122,2.6178812,150,0.366883846,4275
1,1048,2323,75.41196728,44861,11.51140766,167.1583969,2830,0.451140766,175182
1,906,4543,59.45410522,4427,2.463570328,298.1236203,4200,0.199427691,270100
1,1709,3731,7.826320021,35577,20.60680783,17.08601521,277,0.458054141,29200
1,2216,3583,0.655037678,6472,4.136756908,1.059115523,122,0.618476137,2347
1,642,3298,3.379017586,66698,0.494845361,17.35825545,209,0.194663432,11144
1,3326,4165,0.327731092,11049,8.565186074,0.410402886,36,0.798559424,1365
1,301,4378,0.679762449,37,0.779808132,9.887043189,31,0.068752855,2976
1,3332,4760,4.29894958,10698,2.823319328,6.141356543,315,0.7,20463
1,1053,4322,8.081443776,5524,2.546506247,33.1699905,341,0.243637205,34928
